hotel,arrival_date_month,country,total_night_stay,latitude,longitude
Resort Hotel,October,620,7,39.399872,-8.224454
Resort Hotel,October,620,0,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,4,39.399872,-8.224454
Resort Hotel,October,620,7,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,4,39.399872,-8.224454
Resort Hotel,October,620,4,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,7,39.399872,-8.224454
Resort Hotel,October,620,9,39.399872,-8.224454
Resort Hotel,October,620,0,39.399872,-8.224454
Resort Hotel,October,620,0,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,0,39.399872,-8.224454
Resort Hotel,October,620,0,39.399872,-8.224454
Resort Hotel,October,620,0,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,4,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,8,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,5,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,0,39.399872,-8.224454
Resort Hotel,October,620,0,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,4,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,0,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,7,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,4,39.399872,-8.224454
Resort Hotel,October,620,5,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,0,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,3,39.399872,-8.224454
Resort Hotel,October,620,0,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,2,39.399872,-8.224454
Resort Hotel,October,620,6,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,0,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,2,39.399872,-8.224454
Resort Hotel,November,620,3,39.399872,-8.224454
Resort Hotel,November,620,4,39.399872,-8.224454
Resort Hotel,November,620,4,39.399872,-8.224454
Resort Hotel,November,620,12,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,2,39.399872,-8.224454
Resort Hotel,November,620,2,39.399872,-8.224454
Resort Hotel,November,620,11,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,10,39.399872,-8.224454
Resort Hotel,November,620,10,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,0,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,7,39.399872,-8.224454
Resort Hotel,November,620,7,39.399872,-8.224454
Resort Hotel,November,620,7,39.399872,-8.224454
Resort Hotel,November,620,7,39.399872,-8.224454
Resort Hotel,November,620,0,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,2,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,4,39.399872,-8.224454
Resort Hotel,November,620,6,39.399872,-8.224454
Resort Hotel,November,620,6,39.399872,-8.224454
Resort Hotel,November,620,2,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,4,39.399872,-8.224454
Resort Hotel,November,620,4,39.399872,-8.224454
Resort Hotel,November,620,2,39.399872,-8.224454
Resort Hotel,November,620,3,39.399872,-8.224454
Resort Hotel,November,620,0,39.399872,-8.224454
Resort Hotel,November,620,0,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,2,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,2,39.399872,-8.224454
Resort Hotel,November,620,0,39.399872,-8.224454
Resort Hotel,November,620,0,39.399872,-8.224454
Resort Hotel,November,620,0,39.399872,-8.224454
Resort Hotel,November,620,0,39.399872,-8.224454
Resort Hotel,November,620,2,39.399872,-8.224454
Resort Hotel,November,620,6,39.399872,-8.224454
Resort Hotel,November,620,2,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,November,620,0,39.399872,-8.224454
Resort Hotel,November,620,0,39.399872,-8.224454
Resort Hotel,November,620,2,39.399872,-8.224454
Resort Hotel,November,620,2,39.399872,-8.224454
Resort Hotel,November,620,0,39.399872,-8.224454
Resort Hotel,November,620,6,39.399872,-8.224454
Resort Hotel,December,620,0,39.399872,-8.224454
Resort Hotel,December,620,5,39.399872,-8.224454
Resort Hotel,December,620,0,39.399872,-8.224454
Resort Hotel,December,620,1,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,December,620,0,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,0,39.399872,-8.224454
Resort Hotel,December,620,0,39.399872,-8.224454
Resort Hotel,December,620,1,39.399872,-8.224454
Resort Hotel,December,620,0,39.399872,-8.224454
Resort Hotel,December,620,1,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,7,39.399872,-8.224454
Resort Hotel,December,620,7,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,0,39.399872,-8.224454
Resort Hotel,December,620,0,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,5,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,9,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,5,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,4,39.399872,-8.224454
Resort Hotel,December,620,6,39.399872,-8.224454
Resort Hotel,December,620,1,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,December,620,3,39.399872,-8.224454
Resort Hotel,January,620,2,39.399872,-8.224454
Resort Hotel,January,620,0,39.399872,-8.224454
Resort Hotel,January,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,7,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,7,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,7,39.399872,-8.224454
Resort Hotel,March,620,0,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,7,39.399872,-8.224454
Resort Hotel,March,620,5,39.399872,-8.224454
Resort Hotel,March,620,0,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,4,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,4,39.399872,-8.224454
Resort Hotel,March,620,4,39.399872,-8.224454
